t_step,V1,V27
153446400,0.157773671,0.157773671
153532800,0.157580877,0.157580877
153619200,0.157357385,0.157357385
153705600,0.157103262,0.157103262
153792000,0.156818582,0.156818582
153878400,0.15650343,0.15650343
153964800,0.156157898,0.156157898
154051200,0.15578209,0.15578209
154137600,0.155376119,0.155376119
154224000,0.154940103,0.154940103
154310400,0.154474171,0.154474171
154396800,0.153978461,0.153978461
154483200,0.153453122,0.153453122
154569600,0.152898308,0.152898308
154656000,0.152314182,0.152314182
154742400,0.15170092,0.15170092
154828800,0.151058703,0.151058703
154915200,0.15038772,0.15038772
155001600,0.14968817,0.14968817
155088000,0.148960262,0.148960262
155174400,0.148204211,0.148204211
155260800,0.14742024,0.14742024
155347200,0.146608581,0.146608581
155433600,0.145769476,0.145769476
155520000,0.144903174,0.144903174
155606400,0.14400993,0.14400993
155692800,0.14309001,0.14309001
155779200,0.142143686,0.142143686
155865600,0.141171237,0.141171237
155952000,0.140172954,0.140172954
156038400,0.139149132,0.139149132
156124800,0.138100073,0.138100073
156211200,0.137026088,0.137026088
156297600,0.135927497,0.135927497
156384000,0.134804624,0.134804624
156470400,0.133657803,0.133657803
156556800,0.132487371,0.132487371
156643200,0.131293679,0.131293679
156729600,0.130077077,0.130077077
156816000,0.128837928,0.128837928
156902400,0.127576599,0.127576599
156988800,0.126293462,0.126293462
157075200,0.124988898,0.124988898
157161600,0.123663294,0.123663294
157248000,0.122317043,0.122317043
157334400,0.120950543,0.120950543
157420800,0.119564199,0.119564199
157507200,0.118158424,0.118158424
157593600,0.116733632,0.116733632
157680000,0.115290246,0.115290246
157766400,0.113828693,0.113828693
157852800,0.112349408,0.112349408
157939200,0.110852827,0.110852827
158025600,0.109339396,0.109339396
158112000,0.107809561,0.107809561
158198400,0.106263777,0.106263777
158284800,0.104702502,0.104702502
158371200,0.103126196,0.103126196
158457600,0.101535331,0.101535331
158544000,0.099930374,0.099930374
158630400,0.098311802,0.098311802
158716800,0.096680096,0.096680096
158803200,0.095035737,0.095035737
158889600,0.093379214,0.093379214
158976000,0.091711018,0.091711018
159062400,0.090031641,0.090031641
159148800,0.088341585,0.088341585
159235200,0.086641347,0.086641347
159321600,0.084931432,0.084931432
159408000,0.083212347,0.083212347
159494400,0.0814846,0.0814846
159580800,0.079748704,0.079748704
159667200,0.078005175,0.078005175
159753600,0.076254527,0.076254527
159840000,0.07449728,0.07449728
159926400,0.072733955,0.072733955
160012800,0.070965075,0.070965075
160099200,0.069191162,0.069191162
160185600,0.067412742,0.067412742
160272000,0.065630345,0.065630345
160358400,0.063844495,0.063844495
160444800,0.062055724,0.062055724
160531200,0.060264562,0.060264562
160617600,0.058471539,0.058471539
160704000,0.056677185,0.056677185
160790400,0.054882034,0.054882034
160876800,0.053519678,0.053519678
160963200,0.052590521,0.052590521
161049600,0.051661777,0.051661777
161136000,0.050733722,0.050733722
161222400,0.04980663,0.04980663
161308800,0.048880775,0.048880775
161395200,0.047956433,0.047956433
161481600,0.047033877,0.047033877
161568000,0.046113381,0.046113381
161654400,0.045195218,0.045195218
161740800,0.044279657,0.044279657
161827200,0.043366973,0.043366973
161913600,0.042457436,0.042457436
162000000,0.041551315,0.041551315
162086400,0.040648876,0.040648876
162172800,0.03975039,0.03975039
162259200,0.038856121,0.038856121
162345600,0.037966335,0.037966335
162432000,0.037081296,0.037081296
162518400,0.036201266,0.036201266
162604800,0.035326505,0.035326505
162691200,0.034457273,0.034457273
162777600,0.033593826,0.033593826
162864000,0.032736423,0.032736423
162950400,0.031885315,0.031885315
163036800,0.031040756,0.031040756
163123200,0.030202995,0.030202995
163209600,0.029372282,0.029372282
163296000,0.028548862,0.028548862
163382400,0.027732978,0.027732978
163468800,0.026924874,0.026924874
163555200,0.026124787,0.026124787
163641600,0.025332956,0.025332956
163728000,0.024549616,0.024549616
163814400,0.023774997,0.023774997
163900800,0.02300933,0.02300933
163987200,0.022252841,0.022252841
164073600,0.021505755,0.021505755
164160000,0.020768293,0.020768293
164246400,0.020040674,0.020040674
164332800,0.019323114,0.019323114
164419200,0.018615824,0.018615824
164505600,0.017919015,0.017919015
164592000,0.017232893,0.017232893
164678400,0.016557659,0.016557659
164764800,0.015893517,0.015893517
164851200,0.015240662,0.015240662
164937600,0.014599289,0.014599289
165024000,0.013969584,0.013969584
165110400,0.013351738,0.013351738
165196800,0.012745932,0.012745932
165283200,0.012152346,0.012152346
165369600,0.011571156,0.011571156
165456000,0.011002533,0.011002533
165542400,0.010446646,0.010446646
165628800,0.009903662,0.009903662
165715200,0.009373738,0.009373738
165801600,0.008857034,0.008857034
165888000,0.008353703,0.008353703
165974400,0.007863892,0.007863892
166060800,0.007387748,0.007387748
166147200,0.006925413,0.006925413
166233600,0.00647702,0.00647702
166320000,0.006042706,0.006042706
166406400,0.005622598,0.005622598
166492800,0.005216821,0.005216821
166579200,0.004825493,0.004825493
166665600,0.004448734,0.004448734
166752000,0.004086652,0.004086652
166838400,0.003739356,0.003739356
166924800,0.003406949,0.003406949
167011200,0.003089529,0.003089529
167097600,0.002787191,0.002787191
167184000,0.002500024,0.002500024
167270400,0.002228112,0.002228112
167356800,0.001971536,0.001971536
167443200,0.001730373,0.001730373
167529600,0.001504694,0.001504694
167616000,0.001294567,0.001294567
167702400,0.001100052,0.001100052
167788800,0.000921207,0.000921207
167875200,0.000758087,0.000758087
167961600,0.000610738,0.000610738
168048000,0.000479206,0.000479206
168134400,0.000363528,0.000363528
168220800,0.000263738,0.000263738
168307200,0.000179868,0.000179868
168393600,0.000111942,0.000111942
168480000,6.00E-05,6.00E-05
168566400,2.40E-05,2.40E-05
168652800,4.00E-06,4.00E-06
168739200,0,0
168825600,1.20E-05,1.20E-05
168912000,4.00E-05,4.00E-05
168998400,8.40E-05,8.40E-05
169084800,0.000143911,0.000143911
169171200,0.000219812,0.000219812
169257600,0.000311645,0.000311645
169344000,0.000419382,0.000419382
169430400,0.000542992,0.000542992
169516800,0.000682438,0.000682438
169603200,0.000837678,0.000837678
169689600,0.001008667,0.001008667
169776000,0.001195353,0.001195353
169862400,0.001397683,0.001397683
169948800,0.001615594,0.001615594
170035200,0.001849024,0.001849024
170121600,0.002097901,0.002097901
170208000,0.002362156,0.002362156
170294400,0.002641706,0.002641706
170380800,0.00293647,0.00293647
170467200,0.00324636,0.00324636
170553600,0.003571285,0.003571285
170640000,0.00391115,0.00391115
170726400,0.004265851,0.004265851
170812800,0.004635286,0.004635286
170899200,0.005019343,0.005019343
170985600,0.00541791,0.00541791
171072000,0.005830868,0.005830868
171158400,0.006258096,0.006258096
171244800,0.006699465,0.006699465
171331200,0.007154846,0.007154846
171417600,0.007624102,0.007624102
171504000,0.008107098,0.008107098
171590400,0.008603687,0.008603687
171676800,0.009113725,0.009113725
171763200,0.009637056,0.009637056
171849600,0.01017353,0.01017353
171936000,0.010722987,0.010722987
172022400,0.011285262,0.011285262
172108800,0.01186019,0.01186019
172195200,0.0124476,0.0124476
172281600,0.013047319,0.013047319
172368000,0.013659168,0.013659168
172454400,0.014282965,0.014282965
172540800,0.014918529,0.014918529
172627200,0.015565668,0.015565668
172713600,0.01622419,0.01622419
172800000,0.016893902,0.016893902
172886400,0.017574604,0.017574604
172972800,0.018266096,0.018266096
173059200,0.018968171,0.018968171
173145600,0.019680623,0.019680623
173232000,0.020403241,0.020403241
173318400,0.021135808,0.021135808
173404800,0.021878109,0.021878109
173491200,0.022629925,0.022629925
173577600,0.02339103,0.02339103
173664000,0.024161202,0.024161202
173750400,0.02494021,0.02494021
173836800,0.025727825,0.025727825
173923200,0.026523813,0.026523813
174009600,0.027327938,0.027327938
174096000,0.028139962,0.028139962
174182400,0.028959644,0.028959644
174268800,0.029786743,0.029786743
174355200,0.03062101,0.03062101
174441600,0.031462201,0.031462201
174528000,0.032310067,0.032310067
174614400,0.033164354,0.033164354
174700800,0.03402481,0.03402481
174787200,0.034891181,0.034891181
174873600,0.035763211,0.035763211
174960000,0.036640638,0.036640638
175046400,0.037523206,0.037523206
175132800,0.038410651,0.038410651
175219200,0.039302712,0.039302712
175305600,0.040199123,0.040199123
175392000,0.041099618,0.041099618
175478400,0.042003931,0.042003931
175564800,0.042911794,0.042911794
175651200,0.043822939,0.043822939
175737600,0.044737094,0.044737094
175824000,0.04565399,0.04565399
175910400,0.046573355,0.046573355
175996800,0.047494915,0.047494915
176083200,0.048418399,0.048418399
176169600,0.049343531,0.049343531
176256000,0.050270038,0.050270038
176342400,0.051197646,0.051197646
176428800,0.05212608,0.05212608
176515200,0.053055066,0.053055066
176601600,0.053984325,0.053984325
176688000,0.055779676,0.055779676
176774400,0.057574495,0.057574495
176860800,0.059368249,0.059368249
176947200,0.06116041,0.06116041
177033600,0.062950442,0.062950442
177120000,0.064737819,0.064737819
177206400,0.066522008,0.066522008
177292800,0.068302483,0.068302483
177379200,0.070078714,0.070078714
177465600,0.071850177,0.071850177
177552000,0.073616345,0.073616345
177638400,0.075376697,0.075376697
177724800,0.077130708,0.077130708
177811200,0.078877862,0.078877862
177897600,0.080617638,0.080617638
177984000,0.082349524,0.082349524
178070400,0.084073004,0.084073004
178156800,0.085787566,0.085787566
178243200,0.087492707,0.087492707
178329600,0.089187917,0.089187917
178416000,0.090872695,0.090872695
178502400,0.092546545,0.092546545
178588800,0.094208966,0.094208966
178675200,0.095859467,0.095859467
178761600,0.09749756,0.09749756
178848000,0.09912276,0.09912276
178934400,0.100734584,0.100734584
179020800,0.102332554,0.102332554
179107200,0.103916198,0.103916198
179193600,0.105485047,0.105485047
179280000,0.107038634,0.107038634
179366400,0.108576501,0.108576501
179452800,0.110098191,0.110098191
179539200,0.111603252,0.111603252
179625600,0.113091241,0.113091241
179712000,0.114561713,0.114561713
179798400,0.116014236,0.116014236
179884800,0.117448378,0.117448378
179971200,0.118863715,0.118863715
180057600,0.120259826,0.120259826
180144000,0.1216363,0.1216363
180230400,0.122992725,0.122992725
180316800,0.124328702,0.124328702
180403200,0.125643835,0.125643835
180489600,0.126937732,0.126937732
180576000,0.128210012,0.128210012
180662400,0.129460299,0.129460299
180748800,0.13068822,0.13068822
180835200,0.131893411,0.131893411
180921600,0.133075517,0.133075517
181008000,0.134234186,0.134234186
181094400,0.135369075,0.135369075
181180800,0.136479849,0.136479849
181267200,0.137566175,0.137566175
181353600,0.138627737,0.138627737
181440000,0.139664216,0.139664216
181526400,0.140675306,0.140675306
181612800,0.141660709,0.141660709
181699200,0.142620131,0.142620131
181785600,0.143553287,0.143553287
181872000,0.144459903,0.144459903
181958400,0.145339708,0.145339708
182044800,0.146192444,0.146192444
182131200,0.147017856,0.147017856
182217600,0.147815701,0.147815701
182304000,0.148585741,0.148585741
182390400,0.149327749,0.149327749
182476800,0.150041504,0.150041504
182563200,0.150726795,0.150726795
182649600,0.151383419,0.151383419
182736000,0.152011182,0.152011182
182822400,0.152609898,0.152609898
182908800,0.153179388,0.153179388
182995200,0.153719486,0.153719486
183081600,0.154230029,0.154230029
183168000,0.154710867,0.154710867
183254400,0.155161859,0.155161859
183340800,0.155582869,0.155582869
183427200,0.155973772,0.155973772
183513600,0.156334455,0.156334455
183600000,0.156664808,0.156664808
183686400,0.156964735,0.156964735
183772800,0.157234148,0.157234148
183859200,0.157472965,0.157472965
183945600,0.157681116,0.157681116
184032000,0.15785854,0.15785854
184118400,0.158005182,0.158005182
184204800,0.158121002,0.158121002
184291200,0.158205964,0.158205964
184377600,0.158260042,0.158260042
184464000,0.158283222,0.158283222
184550400,0.158275494,0.158275494
184636800,0.158236864,0.158236864
184723200,0.158167342,0.158167342
184809600,0.158066948,0.158066948
184896000,0.157935711,0.157935711
184982400,0.157773671,0.157773671
185068800,0.157580877,0.157580877
185155200,0.157357385,0.157357385
185241600,0.157103262,0.157103262
185328000,0.156818582,0.156818582
185414400,0.15650343,0.15650343
185500800,0.156157898,0.156157898
185587200,0.15578209,0.15578209
185673600,0.155376119,0.155376119
185760000,0.154940103,0.154940103
185846400,0.154474171,0.154474171
185932800,0.153978461,0.153978461
186019200,0.153453122,0.153453122
186105600,0.152898308,0.152898308
186192000,0.152314182,0.152314182
186278400,0.15170092,0.15170092
186364800,0.151058703,0.151058703
186451200,0.15038772,0.15038772
186537600,0.14968817,0.14968817
186624000,0.148960262,0.148960262
186710400,0.148204211,0.148204211
186796800,0.14742024,0.14742024
186883200,0.146608581,0.146608581
186969600,0.145769476,0.145769476
187056000,0.144903174,0.144903174
187142400,0.14400993,0.14400993
187228800,0.14309001,0.14309001
187315200,0.142143686,0.142143686
187401600,0.141171237,0.141171237
187488000,0.140172954,0.140172954
187574400,0.139149132,0.139149132
187660800,0.138100073,0.138100073
187747200,0.137026088,0.137026088
187833600,0.135927497,0.135927497
187920000,0.134804624,0.134804624
188006400,0.133657803,0.133657803
188092800,0.132487371,0.132487371
188179200,0.131293679,0.131293679
188265600,0.130077077,0.130077077
188352000,0.128837928,0.128837928
188438400,0.127576599,0.127576599
188524800,0.126293462,0.126293462
188611200,0.124988898,0.124988898
188697600,0.123663294,0.123663294
188784000,0.122317043,0.122317043
188870400,0.120950543,0.120950543
188956800,0.119564199,0.119564199
189043200,0.118158424,0.118158424
189129600,0.116733632,0.116733632
189216000,0.115290246,0.115290246
189302400,0.113828693,0.113828693
189388800,0.112349408,0.112349408
189475200,0.110852827,0.110852827
189561600,0.109339396,0.109339396
189648000,0.107809561,0.107809561
189734400,0.106263777,0.106263777
189820800,0.104702502,0.104702502
189907200,0.103126196,0.103126196
189993600,0.101535331,0.101535331
190080000,0.099930374,0.099930374
190166400,0.098311802,0.098311802
190252800,0.096680096,0.096680096
190339200,0.095035737,0.095035737
190425600,0.093379214,0.093379214
190512000,0.091711018,0.091711018
190598400,0.090031641,0.090031641
190684800,0.088341585,0.088341585
190771200,0.086641347,0.086641347
190857600,0.084931432,0.084931432
190944000,0.083212347,0.083212347
191030400,0.0814846,0.0814846
191116800,0.079748704,0.079748704
191203200,0.078005175,0.078005175
191289600,0.076254527,0.076254527
191376000,0.07449728,0.07449728
191462400,0.072733955,0.072733955
191548800,0.070965075,0.070965075
191635200,0.069191162,0.069191162
191721600,0.067412742,0.067412742
191808000,0.065630345,0.065630345
191894400,0.063844495,0.063844495
191980800,0.062055724,0.062055724
192067200,0.060264562,0.060264562
192153600,0.058471539,0.058471539
192240000,0.056677185,0.056677185
192326400,0.054882034,0.054882034
192412800,0.053519678,0.053519678
192499200,0.052590521,0.052590521
192585600,0.051661777,0.051661777
192672000,0.050733722,0.050733722
192758400,0.04980663,0.04980663
192844800,0.048880775,0.048880775
192931200,0.047956433,0.047956433
193017600,0.047033877,0.047033877
193104000,0.046113381,0.046113381
193190400,0.045195218,0.045195218
193276800,0.044279657,0.044279657
193363200,0.043366973,0.043366973
193449600,0.042457436,0.042457436
193536000,0.041551315,0.041551315
193622400,0.040648876,0.040648876
193708800,0.03975039,0.03975039
193795200,0.038856121,0.038856121
193881600,0.037966335,0.037966335
193968000,0.037081296,0.037081296
194054400,0.036201266,0.036201266
194140800,0.035326505,0.035326505
194227200,0.034457273,0.034457273
194313600,0.033593826,0.033593826
194400000,0.032736423,0.032736423
194486400,0.031885315,0.031885315
194572800,0.031040756,0.031040756
194659200,0.030202995,0.030202995
194745600,0.029372282,0.029372282
194832000,0.028548862,0.028548862
194918400,0.027732978,0.027732978
195004800,0.026924874,0.026924874
195091200,0.026124787,0.026124787
195177600,0.025332956,0.025332956
195264000,0.024549616,0.024549616
195350400,0.023774997,0.023774997
195436800,0.02300933,0.02300933
195523200,0.022252841,0.022252841
195609600,0.021505755,0.021505755
195696000,0.020768293,0.020768293
195782400,0.020040674,0.020040674
195868800,0.019323114,0.019323114
195955200,0.018615824,0.018615824
196041600,0.017919015,0.017919015
196128000,0.017232893,0.017232893
196214400,0.016557659,0.016557659
196300800,0.015893517,0.015893517
196387200,0.015240662,0.015240662
196473600,0.014599289,0.014599289
196560000,0.013969584,0.013969584
196646400,0.013351738,0.013351738
196732800,0.012745932,0.012745932
196819200,0.012152346,0.012152346
196905600,0.011571156,0.011571156
196992000,0.011002533,0.011002533
197078400,0.010446646,0.010446646
197164800,0.009903662,0.009903662
197251200,0.009373738,0.009373738
197337600,0.008857034,0.008857034
197424000,0.008353703,0.008353703
197510400,0.007863892,0.007863892
197596800,0.007387748,0.007387748
197683200,0.006925413,0.006925413
197769600,0.00647702,0.00647702
197856000,0.006042706,0.006042706
197942400,0.005622598,0.005622598
198028800,0.005216821,0.005216821
198115200,0.004825493,0.004825493
198201600,0.004448734,0.004448734
198288000,0.004086652,0.004086652
198374400,0.003739356,0.003739356
198460800,0.003406949,0.003406949
198547200,0.003089529,0.003089529
198633600,0.002787191,0.002787191
198720000,0.002500024,0.002500024
198806400,0.002228112,0.002228112
198892800,0.001971536,0.001971536
198979200,0.001730373,0.001730373
199065600,0.001504694,0.001504694
199152000,0.001294567,0.001294567
199238400,0.001100052,0.001100052
199324800,0.000921207,0.000921207
199411200,0.000758087,0.000758087
199497600,0.000610738,0.000610738
199584000,0.000479206,0.000479206
199670400,0.000363528,0.000363528
199756800,0.000263738,0.000263738
199843200,0.000179868,0.000179868
199929600,0.000111942,0.000111942
200016000,6.00E-05,6.00E-05
200102400,2.40E-05,2.40E-05
200188800,4.00E-06,4.00E-06
200275200,0,0
200361600,1.20E-05,1.20E-05
200448000,4.00E-05,4.00E-05
200534400,8.40E-05,8.40E-05
200620800,0.000143911,0.000143911
200707200,0.000219812,0.000219812
200793600,0.000311645,0.000311645
200880000,0.000419382,0.000419382
200966400,0.000542992,0.000542992
201052800,0.000682438,0.000682438
201139200,0.000837678,0.000837678
201225600,0.001008667,0.001008667
201312000,0.001195353,0.001195353
201398400,0.001397683,0.001397683
201484800,0.001615594,0.001615594
201571200,0.001849024,0.001849024
201657600,0.002097901,0.002097901
201744000,0.002362156,0.002362156
201830400,0.002641706,0.002641706
201916800,0.00293647,0.00293647
202003200,0.00324636,0.00324636
202089600,0.003571285,0.003571285
202176000,0.00391115,0.00391115
202262400,0.004265851,0.004265851
202348800,0.004635286,0.004635286
202435200,0.005019343,0.005019343
202521600,0.00541791,0.00541791
202608000,0.005830868,0.005830868
202694400,0.006258096,0.006258096
202780800,0.006699465,0.006699465
202867200,0.007154846,0.007154846
202953600,0.007624102,0.007624102
203040000,0.008107098,0.008107098
203126400,0.008603687,0.008603687
203212800,0.009113725,0.009113725
203299200,0.009637056,0.009637056
203385600,0.01017353,0.01017353
203472000,0.010722987,0.010722987
203558400,0.011285262,0.011285262
203644800,0.01186019,0.01186019
203731200,0.0124476,0.0124476
203817600,0.013047319,0.013047319
203904000,0.013659168,0.013659168
203990400,0.014282965,0.014282965
204076800,0.014918529,0.014918529
204163200,0.015565668,0.015565668
204249600,0.01622419,0.01622419
204336000,0.016893902,0.016893902
204422400,0.017574604,0.017574604
204508800,0.018266096,0.018266096
204595200,0.018968171,0.018968171
204681600,0.019680623,0.019680623
204768000,0.020403241,0.020403241
204854400,0.021135808,0.021135808
204940800,0.021878109,0.021878109
205027200,0.022629925,0.022629925
205113600,0.02339103,0.02339103
205200000,0.024161202,0.024161202
205286400,0.02494021,0.02494021
205372800,0.025727825,0.025727825
205459200,0.026523813,0.026523813
205545600,0.027327938,0.027327938
205632000,0.028139962,0.028139962
205718400,0.028959644,0.028959644
205804800,0.029786743,0.029786743
205891200,0.03062101,0.03062101
205977600,0.031462201,0.031462201
206064000,0.032310067,0.032310067
206150400,0.033164354,0.033164354
206236800,0.03402481,0.03402481
206323200,0.034891181,0.034891181
206409600,0.035763211,0.035763211
206496000,0.036640638,0.036640638
206582400,0.037523206,0.037523206
206668800,0.038410651,0.038410651
206755200,0.039302712,0.039302712
206841600,0.040199123,0.040199123
206928000,0.041099618,0.041099618
207014400,0.042003931,0.042003931
207100800,0.042911794,0.042911794
207187200,0.043822939,0.043822939
207273600,0.044737094,0.044737094
207360000,0.04565399,0.04565399
207446400,0.046573355,0.046573355
207532800,0.047494915,0.047494915
207619200,0.048418399,0.048418399
207705600,0.049343531,0.049343531
207792000,0.050270038,0.050270038
207878400,0.051197646,0.051197646
207964800,0.05212608,0.05212608
208051200,0.053055066,0.053055066
208137600,0.053984325,0.053984325
208224000,0.055779676,0.055779676
208310400,0.057574495,0.057574495
208396800,0.059368249,0.059368249
208483200,0.06116041,0.06116041
208569600,0.062950442,0.062950442
208656000,0.064737819,0.064737819
208742400,0.066522008,0.066522008
208828800,0.068302483,0.068302483
208915200,0.070078714,0.070078714
209001600,0.071850177,0.071850177
209088000,0.073616345,0.073616345
209174400,0.075376697,0.075376697
209260800,0.077130708,0.077130708
209347200,0.078877862,0.078877862
209433600,0.080617638,0.080617638
209520000,0.082349524,0.082349524
209606400,0.084073004,0.084073004
209692800,0.085787566,0.085787566
209779200,0.087492707,0.087492707
209865600,0.089187917,0.089187917
209952000,0.090872695,0.090872695
210038400,0.092546545,0.092546545
210124800,0.094208966,0.094208966
210211200,0.095859467,0.095859467
210297600,0.09749756,0.09749756
210384000,0.09912276,0.09912276
210470400,0.100734584,0.100734584
210556800,0.102332554,0.102332554
210643200,0.103916198,0.103916198
210729600,0.105485047,0.105485047
210816000,0.107038634,0.107038634
210902400,0.108576501,0.108576501
210988800,0.110098191,0.110098191
211075200,0.111603252,0.111603252
211161600,0.113091241,0.113091241
211248000,0.114561713,0.114561713
211334400,0.116014236,0.116014236
211420800,0.117448378,0.117448378
211507200,0.118863715,0.118863715
211593600,0.120259826,0.120259826
211680000,0.1216363,0.1216363
211766400,0.122992725,0.122992725
211852800,0.124328702,0.124328702
211939200,0.125643835,0.125643835
212025600,0.126937732,0.126937732
212112000,0.128210012,0.128210012
212198400,0.129460299,0.129460299
212284800,0.13068822,0.13068822
212371200,0.131893411,0.131893411
212457600,0.133075517,0.133075517
212544000,0.134234186,0.134234186
212630400,0.135369075,0.135369075
212716800,0.136479849,0.136479849
212803200,0.137566175,0.137566175
212889600,0.138627737,0.138627737
212976000,0.139664216,0.139664216
213062400,0.140675306,0.140675306
213148800,0.141660709,0.141660709
213235200,0.142620131,0.142620131
213321600,0.143553287,0.143553287
213408000,0.144459903,0.144459903
213494400,0.145339708,0.145339708
213580800,0.146192444,0.146192444
213667200,0.147017856,0.147017856
213753600,0.147815701,0.147815701
213840000,0.148585741,0.148585741
213926400,0.149327749,0.149327749
214012800,0.150041504,0.150041504
214099200,0.150726795,0.150726795
214185600,0.151383419,0.151383419
214272000,0.152011182,0.152011182
214358400,0.152609898,0.152609898
214444800,0.153179388,0.153179388
214531200,0.153719486,0.153719486
214617600,0.154230029,0.154230029
214704000,0.154710867,0.154710867
214790400,0.155161859,0.155161859
214876800,0.155582869,0.155582869
214963200,0.155973772,0.155973772
215049600,0.156334455,0.156334455
215136000,0.156664808,0.156664808
215222400,0.156964735,0.156964735
215308800,0.157234148,0.157234148
215395200,0.157472965,0.157472965
215481600,0.157681116,0.157681116
215568000,0.15785854,0.15785854
215654400,0.158005182,0.158005182
215740800,0.158121002,0.158121002
215827200,0.158205964,0.158205964
215913600,0.158260042,0.158260042
216000000,0.158283222,0.158283222
216086400,0.158275494,0.158275494
216172800,0.158236864,0.158236864
216259200,0.158167342,0.158167342
216345600,0.158066948,0.158066948
216432000,0.157935711,0.157935711
216518400,0.157773671,0.157773671
216604800,0.157580877,0.157580877
216691200,0.157357385,0.157357385
216777600,0.157103262,0.157103262
216864000,0.156818582,0.156818582
216950400,0.15650343,0.15650343
217036800,0.156157898,0.156157898
217123200,0.15578209,0.15578209
217209600,0.155376119,0.155376119
217296000,0.154940103,0.154940103
217382400,0.154474171,0.154474171
217468800,0.153978461,0.153978461
217555200,0.153453122,0.153453122
217641600,0.152898308,0.152898308
217728000,0.152314182,0.152314182
217814400,0.15170092,0.15170092
217900800,0.151058703,0.151058703
217987200,0.15038772,0.15038772
218073600,0.14968817,0.14968817
218160000,0.148960262,0.148960262
218246400,0.148204211,0.148204211
218332800,0.14742024,0.14742024
218419200,0.146608581,0.146608581
218505600,0.145769476,0.145769476
218592000,0.144903174,0.144903174
218678400,0.14400993,0.14400993
218764800,0.14309001,0.14309001
218851200,0.142143686,0.142143686
218937600,0.141171237,0.141171237
219024000,0.140172954,0.140172954
219110400,0.139149132,0.139149132
219196800,0.138100073,0.138100073
219283200,0.137026088,0.137026088
219369600,0.135927497,0.135927497
219456000,0.134804624,0.134804624
219542400,0.133657803,0.133657803
219628800,0.132487371,0.132487371
219715200,0.131293679,0.131293679
219801600,0.130077077,0.130077077
219888000,0.128837928,0.128837928
219974400,0.127576599,0.127576599
220060800,0.126293462,0.126293462
220147200,0.124988898,0.124988898
220233600,0.123663294,0.123663294
220320000,0.122317043,0.122317043
220406400,0.120950543,0.120950543
220492800,0.119564199,0.119564199
220579200,0.118158424,0.118158424
220665600,0.116733632,0.116733632
220752000,0.115290246,0.115290246
220838400,0.113828693,0.113828693
220924800,0.112349408,0.112349408
221011200,0.110852827,0.110852827
221097600,0.109339396,0.109339396
221184000,0.107809561,0.107809561
221270400,0.106263777,0.106263777
221356800,0.104702502,0.104702502
221443200,0.103126196,0.103126196
221529600,0.101535331,0.101535331
221616000,0.099930374,0.099930374
221702400,0.098311802,0.098311802
221788800,0.096680096,0.096680096
221875200,0.095035737,0.095035737
221961600,0.093379214,0.093379214
222048000,0.091711018,0.091711018
222134400,0.090031641,0.090031641
222220800,0.088341585,0.088341585
222307200,0.086641347,0.086641347
222393600,0.084931432,0.084931432
222480000,0.083212347,0.083212347
222566400,0.0814846,0.0814846
222652800,0.079748704,0.079748704
222739200,0.078005175,0.078005175
222825600,0.076254527,0.076254527
222912000,0.07449728,0.07449728
222998400,0.072733955,0.072733955
223084800,0.070965075,0.070965075
223171200,0.069191162,0.069191162
223257600,0.067412742,0.067412742
223344000,0.065630345,0.065630345
223430400,0.063844495,0.063844495
223516800,0.062055724,0.062055724
223603200,0.060264562,0.060264562
223689600,0.058471539,0.058471539
223776000,0.056677185,0.056677185
223862400,0.054882034,0.054882034
223948800,0.053519678,0.053519678
224035200,0.052590521,0.052590521
224121600,0.051661777,0.051661777
224208000,0.050733722,0.050733722
224294400,0.04980663,0.04980663
224380800,0.048880775,0.048880775
224467200,0.047956433,0.047956433
224553600,0.047033877,0.047033877
224640000,0.046113381,0.046113381
224726400,0.045195218,0.045195218
224812800,0.044279657,0.044279657
224899200,0.043366973,0.043366973
224985600,0.042457436,0.042457436
225072000,0.041551315,0.041551315
225158400,0.040648876,0.040648876
225244800,0.03975039,0.03975039
225331200,0.038856121,0.038856121
225417600,0.037966335,0.037966335
225504000,0.037081296,0.037081296
225590400,0.036201266,0.036201266
225676800,0.035326505,0.035326505
225763200,0.034457273,0.034457273
225849600,0.033593826,0.033593826
225936000,0.032736423,0.032736423
226022400,0.031885315,0.031885315
226108800,0.031040756,0.031040756
226195200,0.030202995,0.030202995
226281600,0.029372282,0.029372282
226368000,0.028548862,0.028548862
226454400,0.027732978,0.027732978
226540800,0.026924874,0.026924874
226627200,0.026124787,0.026124787
226713600,0.025332956,0.025332956
226800000,0.024549616,0.024549616
226886400,0.023774997,0.023774997
226972800,0.02300933,0.02300933
227059200,0.022252841,0.022252841
227145600,0.021505755,0.021505755
227232000,0.020768293,0.020768293
227318400,0.020040674,0.020040674
227404800,0.019323114,0.019323114
227491200,0.018615824,0.018615824
227577600,0.017919015,0.017919015
227664000,0.017232893,0.017232893
227750400,0.016557659,0.016557659
227836800,0.015893517,0.015893517
227923200,0.015240662,0.015240662
228009600,0.014599289,0.014599289
228096000,0.013969584,0.013969584
228182400,0.013351738,0.013351738
228268800,0.012745932,0.012745932
228355200,0.012152346,0.012152346
228441600,0.011571156,0.011571156
228528000,0.011002533,0.011002533
228614400,0.010446646,0.010446646
228700800,0.009903662,0.009903662
228787200,0.009373738,0.009373738
