t_step,V1,V27
143164800,0.067016989,0.067016989
143251200,0.066441985,0.066441985
143337600,0.065138591,0.065138591
143424000,0.062437693,0.062437693
143510400,0.05724349,0.05724349
143596800,0.047868672,0.047868672
143683200,0.067350109,0.067350109
143769600,0.067350109,0.067350109
143856000,0.067350109,0.067350109
143942400,0.067350076,0.067350076
144028800,0.06734972,0.06734972
144115200,0.067347512,0.067347512
144201600,0.067338152,0.067338152
144288000,0.067307697,0.067307697
144374400,0.067226422,0.067226422
144460800,0.067041455,0.067041455
144547200,0.066674566,0.066674566
144633600,0.066035653,0.066035653
144720000,0.065069652,0.065069652
144806400,0.063864193,0.063864193
144892800,0.067350109,0.067350109
144979200,0.067350109,0.067350109
145065600,0.067350109,0.067350109
145152000,0.067350115,0.067350115
145238400,0.067350234,0.067350234
145324800,0.067351485,0.067351485
145411200,0.067359387,0.067359387
145497600,0.067395757,0.067395757
145584000,0.067529583,0.067529583
145670400,0.067946437,0.067946437
145756800,0.06908792,0.06908792
145843200,0.071908675,0.071908675
145929600,0.078319189,0.078319189
146016000,0.091908216,0.091908216
146102400,0.067350109,0.067350109
146188800,0.067350109,0.067350109
146275200,0.067350111,0.067350111
146361600,0.067350182,0.067350182
146448000,0.067351106,0.067351106
146534400,0.0673578,0.0673578
146620800,0.067391227,0.067391227
146707200,0.067520707,0.067520707
146793600,0.067937649,0.067937649
146880000,0.069104625,0.069104625
146966400,0.072030447,0.072030447
147052800,0.078743314,0.078743314
147139200,0.093060153,0.093060153
147225600,0.121781732,0.121781732
147312000,0.067350109,0.067350109
147398400,0.067350109,0.067350109
147484800,0.067350113,0.067350113
147571200,0.067350244,0.067350244
147657600,0.067351918,0.067351918
147744000,0.067363668,0.067363668
147830400,0.067420691,0.067420691
147916800,0.067635797,0.067635797
148003200,0.068311756,0.068311756
148089600,0.070161401,0.070161401
148176000,0.074702454,0.074702454
148262400,0.084919426,0.084919426
148348800,0.106315078,0.106315078
148435200,0.148509105,0.148509105
148521600,0.067350109,0.067350109
148608000,0.067350109,0.067350109
148694400,0.067350115,0.067350115
148780800,0.0673503,0.0673503
148867200,0.067352628,0.067352628
148953600,0.067368755,0.067368755
149040000,0.067446077,0.067446077
149126400,0.067734374,0.067734374
149212800,0.06863028,0.06863028
149299200,0.071055685,0.071055685
149385600,0.076949495,0.076949495
149472000,0.090080036,0.090080036
149558400,0.117317831,0.117317831
149644800,0.170545498,0.170545498
149731200,0.067350109,0.067350109
149817600,0.067350109,0.067350109
149904000,0.067350115,0.067350115
149990400,0.067350345,0.067350345
150076800,0.067353191,0.067353191
150163200,0.067372763,0.067372763
150249600,0.067465915,0.067465915
150336000,0.067810739,0.067810739
150422400,0.068874811,0.068874811
150508800,0.071735788,0.071735788
150595200,0.078641692,0.078641692
150681600,0.093926856,0.093926856
150768000,0.125432456,0.125432456
150854400,0.186617206,0.186617206
150940800,0.067350109,0.067350109
151027200,0.067350109,0.067350109
151113600,0.067350116,0.067350116
151200000,0.067350376,0.067350376
151286400,0.067353575,0.067353575
151372800,0.067375462,0.067375462
151459200,0.067479058,0.067479058
151545600,0.067860481,0.067860481
151632000,0.069031214,0.069031214
151718400,0.072162399,0.072162399
151804800,0.079681236,0.079681236
151891200,0.096237544,0.096237544
151977600,0.130189928,0.130189928
152064000,0.195795288,0.195795288
152150400,0.067350109,0.067350109
152236800,0.067350109,0.067350109
152323200,0.067350116,0.067350116
152409600,0.067350391,0.067350391
152496000,0.067353759,0.067353759
152582400,0.067376696,0.067376696
152668800,0.067484748,0.067484748
152755200,0.067880724,0.067880724
152841600,0.069090449,0.069090449
152928000,0.072310859,0.072310859
153014400,0.080008043,0.080008043
153100800,0.096878541,0.096878541
153187200,0.131315263,0.131315263
153273600,0.197549255,0.197549255
153360000,0.067350109,0.067350109
153446400,0.067350109,0.067350109
153532800,0.067350116,0.067350116
153619200,0.067350391,0.067350391
153705600,0.067353732,0.067353732
153792000,0.067376392,0.067376392
153878400,0.067482658,0.067482658
153964800,0.067870297,0.067870297
154051200,0.069049092,0.069049092
154137600,0.07217259,0.07217259
154224000,0.079603223,0.079603223
154310400,0.095812799,0.095812799
154396800,0.12874342,0.12874342
154483200,0.191777723,0.191777723
154569600,0.067350109,0.067350109
154656000,0.067350109,0.067350109
154742400,0.067350116,0.067350116
154828800,0.067350374,0.067350374
154915200,0.067353496,0.067353496
155001600,0.067374569,0.067374569
155088000,0.067472906,0.067472906
155174400,0.067829803,0.067829803
155260800,0.068909534,0.068909534
155347200,0.07175558,0.07175558
155433600,0.078490173,0.078490173
155520000,0.093101914,0.093101914
155606400,0.122623049,0.122623049
155692800,0.178814288,0.178814288
155779200,0.067350109,0.067350109
155865600,0.067350109,0.067350109
155952000,0.067350115,0.067350115
156038400,0.067350341,0.067350341
156124800,0.067353065,0.067353065
156211200,0.067371334,0.067371334
156297600,0.067456054,0.067456054
156384000,0.067761583,0.067761583
156470400,0.068679842,0.068679842
156556800,0.071083935,0.071083935
156643200,0.076733231,0.076733231
156729600,0.088902579,0.088902579
156816000,0.113307909,0.113307909
156902400,0.159408235,0.159408235
156988800,0.067350109,0.067350109
157075200,0.067350109,0.067350109
157161600,0.067350115,0.067350115
157248000,0.067350294,0.067350294
157334400,0.067352462,0.067352462
157420800,0.06736687,0.06736687
157507200,0.067433081,0.067433081
157593600,0.067669578,0.067669578
157680000,0.067662231,0.067662231
157766400,0.068348897,0.068348897
157852800,0.070126118,0.070126118
157939200,0.074252303,0.074252303
158025600,0.08302885,0.08302885
158112000,0.100397141,0.100397141
158198400,0.132747577,0.132747577
158284800,0.067350109,0.067350109
158371200,0.067350109,0.067350109
158457600,0.067350113,0.067350113
158544000,0.067350234,0.067350234
158630400,0.067351667,0.067351667
158716800,0.067361021,0.067361021
158803200,0.067403186,0.067403186
158889600,0.067550677,0.067550677
158976000,0.06797976,0.06797976
159062400,0.069064622,0.069064622
159148800,0.071520088,0.071520088
159235200,0.076599866,0.076599866
159321600,0.086350676,0.086350676
159408000,0.103912057,0.103912057
159494400,0.067350109,0.067350109
159580800,0.067350109,0.067350109
159667200,0.067350111,0.067350111
159753600,0.067350169,0.067350169
159840000,0.06735083,0.06735083
159926400,0.067354902,0.067354902
160012800,0.067372063,0.067372063
160099200,0.06742753,0.06742753
160185600,0.067574226,0.067574226
160272000,0.067904026,0.067904026
160358400,0.068546848,0.068546848
160444800,0.069636248,0.069636248
160531200,0.07120598,0.07120598
160617600,0.072963259,0.072963259
160704000,0.067350109,0.067350109
160790400,0.067350109,0.067350109
160876800,0.067350109,0.067350109
160963200,0.067350105,0.067350105
161049600,0.067350028,0.067350028
161136000,0.067349277,0.067349277
161222400,0.067344707,0.067344707
161308800,0.067324125,0.067324125
161395200,0.067249504,0.067249504
161481600,0.067019526,0.067019526
161568000,0.066394803,0.066394803
161654400,0.064860687,0.064860687
161740800,0.061391743,0.061391743
161827200,0.054068639,0.054068639
161913600,0.067350109,0.067350109
162000000,0.067350109,0.067350109
162086400,0.067350107,0.067350107
162172800,0.06735007,0.06735007
162259200,0.067349577,0.067349577
162345600,0.067346016,0.067346016
162432000,0.067328255,0.067328255
162518400,0.067259571,0.067259571
162604800,0.067038713,0.067038713
162691200,0.066421348,0.066421348
162777600,0.064875292,0.064875292
162864000,0.061331864,0.061331864
162950400,0.053782,0.053782
163036800,0.038649514,0.038649514
163123200,0.067350109,0.067350109
163209600,0.067350109,0.067350109
163296000,0.067350107,0.067350107
163382400,0.067350037,0.067350037
163468800,0.067349157,0.067349157
163555200,0.067342988,0.067342988
163641600,0.067313064,0.067313064
163728000,0.067200251,0.067200251
163814400,0.066845921,0.066845921
163900800,0.06587685,0.06587685
163987200,0.063498824,0.063498824
164073600,0.058150896,0.058150896
164160000,0.046956492,0.046956492
164246400,0.02488928,0.02488928
164332800,0.067350109,0.067350109
164419200,0.067350109,0.067350109
164505600,0.067350107,0.067350107
164592000,0.067350008,0.067350008
164678400,0.067348794,0.067348794
164764800,0.067340374,0.067340374
164851200,0.067300017,0.067300017
164937600,0.067149591,0.067149591
165024000,0.06668227,0.06668227
165110400,0.065417509,0.065417509
165196800,0.062344959,0.062344959
165283200,0.055501642,0.055501642
165369600,0.041309733,0.041309733
165456000,0.013583279,0.013583279
165542400,0.067350109,0.067350109
165628800,0.067350109,0.067350109
165715200,0.067350105,0.067350105
165801600,0.067349985,0.067349985
165888000,0.067348506,0.067348506
165974400,0.06733832,0.06733832
166060800,0.067289862,0.067289862
166147200,0.067110522,0.067110522
166233600,0.066557223,0.066557223
166320000,0.065069869,0.065069869
166406400,0.061480392,0.061480392
166492800,0.053537227,0.053537227
166579200,0.037168105,0.037168105
166665600,0.005384994,0.005384994
166752000,0.067350109,0.067350109
166838400,0.067350109,0.067350109
166924800,0.067350105,0.067350105
167011200,0.06734997,0.06734997
167097600,0.067348309,0.067348309
167184000,0.06733695,0.06733695
167270400,0.067283192,0.067283192
167356800,0.0670853,0.0670853
167443200,0.066478001,0.066478001
167529600,0.064854028,0.064854028
167616000,0.060955095,0.060955095
167702400,0.052371195,0.052371195
167788800,0.034770994,0.034770994
167875200,0.000768285,0.000768285
167961600,0.067350109,0.067350109
168048000,0.067350109,0.067350109
168134400,0.067350105,0.067350105
168220800,0.067349962,0.067349962
168307200,0.067348218,0.067348218
168393600,0.067336339,0.067336339
168480000,0.067280389,0.067280389
168566400,0.067075385,0.067075385
168652800,0.066449189,0.066449189
168739200,0.064782462,0.064782462
168825600,0.060799427,0.060799427
168912000,0.052070944,0.052070944
168998400,0.034256952,0.034256952
169084800,0,0
169171200,0.067350109,0.067350109
169257600,0.067350109,0.067350109
169344000,0.067350105,0.067350105
169430400,0.067349964,0.067349964
169516800,0.067348235,0.067348235
169603200,0.067336524,0.067336524
169689600,0.067281616,0.067281616
169776000,0.067081348,0.067081348
169862400,0.066472449,0.066472449
169948800,0.064859305,0.064859305
170035200,0.061022389,0.061022389
170121600,0.052653826,0.052653826
170208000,0.03565569,0.03565569
170294400,0.003124544,0.003124544
170380800,0.067350109,0.067350109
170467200,0.067350109,0.067350109
170553600,0.067350105,0.067350105
170640000,0.067349971,0.067349971
170726400,0.067348361,0.067348361
170812800,0.067337495,0.067337495
170899200,0.067286802,0.067286802
170985600,0.067102846,0.067102846
171072000,0.066546438,0.066546438
171158400,0.065080114,0.065080114
171244800,0.061611093,0.061611093
171331200,0.054086152,0.054086152
171417600,0.038886363,0.038886363
171504000,0.009961318,0.009961318
171590400,0.067350109,0.067350109
171676800,0.067350109,0.067350109
171763200,0.067350105,0.067350105
171849600,0.067349989,0.067349989
171936000,0.067348589,0.067348589
172022400,0.067339194,0.067339194
172108800,0.067295645,0.067295645
172195200,0.067138636,0.067138636
172281600,0.066666878,0.066666878
172368000,0.065432129,0.065432129
172454400,0.062531511,0.062531511
172540800,0.056285133,0.056285133
172627200,0.043762239,0.043762239
172713600,0.02011516,0.02011516
172800000,0.067350109,0.067350109
172886400,0.067350109,0.067350109
172972800,0.067350107,0.067350107
173059200,0.067350014,0.067350014
173145600,0.067348902,0.067348902
173232000,0.067341526,0.067341526
173318400,0.067307639,0.067307639
173404800,0.067186649,0.067186649
173491200,0.066826811,0.066826811
173577600,0.065895005,0.065895005
173664000,0.063730443,0.063730443
173750400,0.059123668,0.059123668
173836800,0.05000149,0.05000149
173923200,0.032999176,0.032999176
174009600,0.067350109,0.067350109
174096000,0.067350109,0.067350109
174182400,0.067350107,0.067350107
174268800,0.067350043,0.067350043
174355200,0.067349287,0.067349287
174441600,0.067344353,0.067344353
174528000,0.067322085,0.067322085
174614400,0.067244109,0.067244109
174700800,0.067016989,0.067016989
174787200,0.066441985,0.066441985
174873600,0.065138591,0.065138591
174960000,0.062437693,0.062437693
175046400,0.05724349,0.05724349
175132800,0.047868672,0.047868672
175219200,0.067350109,0.067350109
175305600,0.067350109,0.067350109
175392000,0.067350109,0.067350109
175478400,0.067350076,0.067350076
175564800,0.06734972,0.06734972
175651200,0.067347512,0.067347512
175737600,0.067338152,0.067338152
175824000,0.067307697,0.067307697
175910400,0.067226422,0.067226422
175996800,0.067041455,0.067041455
176083200,0.066674566,0.066674566
176169600,0.066035653,0.066035653
176256000,0.065069652,0.065069652
176342400,0.063864193,0.063864193
176428800,0.067350109,0.067350109
176515200,0.067350109,0.067350109
176601600,0.067350109,0.067350109
176688000,0.067350115,0.067350115
176774400,0.067350234,0.067350234
176860800,0.067351485,0.067351485
176947200,0.067359387,0.067359387
177033600,0.067395757,0.067395757
177120000,0.067529583,0.067529583
177206400,0.067946437,0.067946437
177292800,0.06908792,0.06908792
177379200,0.071908675,0.071908675
177465600,0.078319189,0.078319189
177552000,0.091908216,0.091908216
177638400,0.067350109,0.067350109
177724800,0.067350109,0.067350109
177811200,0.067350111,0.067350111
177897600,0.067350182,0.067350182
177984000,0.067351106,0.067351106
178070400,0.0673578,0.0673578
178156800,0.067391227,0.067391227
178243200,0.067520707,0.067520707
178329600,0.067937649,0.067937649
178416000,0.069104625,0.069104625
178502400,0.072030447,0.072030447
178588800,0.078743314,0.078743314
178675200,0.093060153,0.093060153
178761600,0.121781732,0.121781732
178848000,0.067350109,0.067350109
178934400,0.067350109,0.067350109
179020800,0.067350113,0.067350113
179107200,0.067350244,0.067350244
179193600,0.067351918,0.067351918
179280000,0.067363668,0.067363668
179366400,0.067420691,0.067420691
179452800,0.067635797,0.067635797
179539200,0.068311756,0.068311756
179625600,0.070161401,0.070161401
179712000,0.074702454,0.074702454
179798400,0.084919426,0.084919426
179884800,0.106315078,0.106315078
179971200,0.148509105,0.148509105
180057600,0.067350109,0.067350109
180144000,0.067350109,0.067350109
180230400,0.067350115,0.067350115
180316800,0.0673503,0.0673503
180403200,0.067352628,0.067352628
180489600,0.067368755,0.067368755
180576000,0.067446077,0.067446077
180662400,0.067734374,0.067734374
180748800,0.06863028,0.06863028
180835200,0.071055685,0.071055685
180921600,0.076949495,0.076949495
181008000,0.090080036,0.090080036
181094400,0.117317831,0.117317831
181180800,0.170545498,0.170545498
181267200,0.067350109,0.067350109
181353600,0.067350109,0.067350109
181440000,0.067350115,0.067350115
181526400,0.067350345,0.067350345
181612800,0.067353191,0.067353191
181699200,0.067372763,0.067372763
181785600,0.067465915,0.067465915
181872000,0.067810739,0.067810739
181958400,0.068874811,0.068874811
182044800,0.071735788,0.071735788
182131200,0.078641692,0.078641692
182217600,0.093926856,0.093926856
182304000,0.125432456,0.125432456
182390400,0.186617206,0.186617206
182476800,0.067350109,0.067350109
182563200,0.067350109,0.067350109
182649600,0.067350116,0.067350116
182736000,0.067350376,0.067350376
182822400,0.067353575,0.067353575
182908800,0.067375462,0.067375462
182995200,0.067479058,0.067479058
183081600,0.067860481,0.067860481
183168000,0.069031214,0.069031214
183254400,0.072162399,0.072162399
183340800,0.079681236,0.079681236
183427200,0.096237544,0.096237544
183513600,0.130189928,0.130189928
183600000,0.195795288,0.195795288
183686400,0.067350109,0.067350109
183772800,0.067350109,0.067350109
183859200,0.067350116,0.067350116
183945600,0.067350391,0.067350391
184032000,0.067353759,0.067353759
184118400,0.067376696,0.067376696
184204800,0.067484748,0.067484748
184291200,0.067880724,0.067880724
184377600,0.069090449,0.069090449
184464000,0.072310859,0.072310859
184550400,0.080008043,0.080008043
184636800,0.096878541,0.096878541
184723200,0.131315263,0.131315263
184809600,0.197549255,0.197549255
184896000,0.067350109,0.067350109
184982400,0.067350109,0.067350109
185068800,0.067350116,0.067350116
185155200,0.067350391,0.067350391
185241600,0.067353732,0.067353732
185328000,0.067376392,0.067376392
185414400,0.067482658,0.067482658
185500800,0.067870297,0.067870297
185587200,0.069049092,0.069049092
185673600,0.07217259,0.07217259
185760000,0.079603223,0.079603223
185846400,0.095812799,0.095812799
185932800,0.12874342,0.12874342
186019200,0.191777723,0.191777723
186105600,0.067350109,0.067350109
186192000,0.067350109,0.067350109
186278400,0.067350116,0.067350116
186364800,0.067350374,0.067350374
186451200,0.067353496,0.067353496
186537600,0.067374569,0.067374569
186624000,0.067472906,0.067472906
186710400,0.067829803,0.067829803
186796800,0.068909534,0.068909534
186883200,0.07175558,0.07175558
186969600,0.078490173,0.078490173
187056000,0.093101914,0.093101914
187142400,0.122623049,0.122623049
187228800,0.178814288,0.178814288
187315200,0.067350109,0.067350109
187401600,0.067350109,0.067350109
187488000,0.067350115,0.067350115
187574400,0.067350341,0.067350341
187660800,0.067353065,0.067353065
187747200,0.067371334,0.067371334
187833600,0.067456054,0.067456054
187920000,0.067761583,0.067761583
188006400,0.068679842,0.068679842
188092800,0.071083935,0.071083935
188179200,0.076733231,0.076733231
188265600,0.088902579,0.088902579
188352000,0.113307909,0.113307909
188438400,0.159408235,0.159408235
188524800,0.067350109,0.067350109
188611200,0.067350109,0.067350109
188697600,0.067350115,0.067350115
188784000,0.067350294,0.067350294
188870400,0.067352462,0.067352462
188956800,0.06736687,0.06736687
189043200,0.067433081,0.067433081
189129600,0.067669578,0.067669578
189216000,0.067662231,0.067662231
189302400,0.068348897,0.068348897
189388800,0.070126118,0.070126118
189475200,0.074252303,0.074252303
189561600,0.08302885,0.08302885
189648000,0.100397141,0.100397141
189734400,0.132747577,0.132747577
189820800,0.067350109,0.067350109
189907200,0.067350109,0.067350109
189993600,0.067350113,0.067350113
190080000,0.067350234,0.067350234
190166400,0.067351667,0.067351667
190252800,0.067361021,0.067361021
190339200,0.067403186,0.067403186
190425600,0.067550677,0.067550677
190512000,0.06797976,0.06797976
190598400,0.069064622,0.069064622
190684800,0.071520088,0.071520088
190771200,0.076599866,0.076599866
190857600,0.086350676,0.086350676
190944000,0.103912057,0.103912057
191030400,0.067350109,0.067350109
191116800,0.067350109,0.067350109
191203200,0.067350111,0.067350111
191289600,0.067350169,0.067350169
191376000,0.06735083,0.06735083
191462400,0.067354902,0.067354902
191548800,0.067372063,0.067372063
191635200,0.06742753,0.06742753
191721600,0.067574226,0.067574226
191808000,0.067904026,0.067904026
191894400,0.068546848,0.068546848
191980800,0.069636248,0.069636248
192067200,0.07120598,0.07120598
192153600,0.072963259,0.072963259
192240000,0.067350109,0.067350109
192326400,0.067350109,0.067350109
192412800,0.067350109,0.067350109
192499200,0.067350105,0.067350105
192585600,0.067350028,0.067350028
192672000,0.067349277,0.067349277
192758400,0.067344707,0.067344707
192844800,0.067324125,0.067324125
192931200,0.067249504,0.067249504
193017600,0.067019526,0.067019526
193104000,0.066394803,0.066394803
193190400,0.064860687,0.064860687
193276800,0.061391743,0.061391743
193363200,0.054068639,0.054068639
193449600,0.067350109,0.067350109
193536000,0.067350109,0.067350109
193622400,0.067350107,0.067350107
193708800,0.06735007,0.06735007
193795200,0.067349577,0.067349577
193881600,0.067346016,0.067346016
193968000,0.067328255,0.067328255
194054400,0.067259571,0.067259571
194140800,0.067038713,0.067038713
194227200,0.066421348,0.066421348
194313600,0.064875292,0.064875292
194400000,0.061331864,0.061331864
194486400,0.053782,0.053782
194572800,0.038649514,0.038649514
194659200,0.067350109,0.067350109
194745600,0.067350109,0.067350109
194832000,0.067350107,0.067350107
194918400,0.067350037,0.067350037
195004800,0.067349157,0.067349157
195091200,0.067342988,0.067342988
195177600,0.067313064,0.067313064
195264000,0.067200251,0.067200251
195350400,0.066845921,0.066845921
195436800,0.06587685,0.06587685
195523200,0.063498824,0.063498824
195609600,0.058150896,0.058150896
195696000,0.046956492,0.046956492
195782400,0.02488928,0.02488928
195868800,0.067350109,0.067350109
195955200,0.067350109,0.067350109
196041600,0.067350107,0.067350107
196128000,0.067350008,0.067350008
196214400,0.067348794,0.067348794
196300800,0.067340374,0.067340374
196387200,0.067300017,0.067300017
196473600,0.067149591,0.067149591
196560000,0.06668227,0.06668227
196646400,0.065417509,0.065417509
196732800,0.062344959,0.062344959
196819200,0.055501642,0.055501642
196905600,0.041309733,0.041309733
196992000,0.013583279,0.013583279
197078400,0.067350109,0.067350109
197164800,0.067350109,0.067350109
197251200,0.067350105,0.067350105
197337600,0.067349985,0.067349985
197424000,0.067348506,0.067348506
197510400,0.06733832,0.06733832
197596800,0.067289862,0.067289862
197683200,0.067110522,0.067110522
197769600,0.066557223,0.066557223
197856000,0.065069869,0.065069869
197942400,0.061480392,0.061480392
198028800,0.053537227,0.053537227
198115200,0.037168105,0.037168105
198201600,0.005384994,0.005384994
198288000,0.067350109,0.067350109
198374400,0.067350109,0.067350109
198460800,0.067350105,0.067350105
198547200,0.06734997,0.06734997
198633600,0.067348309,0.067348309
198720000,0.06733695,0.06733695
198806400,0.067283192,0.067283192
198892800,0.0670853,0.0670853
198979200,0.066478001,0.066478001
199065600,0.064854028,0.064854028
199152000,0.060955095,0.060955095
199238400,0.052371195,0.052371195
199324800,0.034770994,0.034770994
199411200,0.000768285,0.000768285
199497600,0.067350109,0.067350109
199584000,0.067350109,0.067350109
199670400,0.067350105,0.067350105
199756800,0.067349962,0.067349962
199843200,0.067348218,0.067348218
199929600,0.067336339,0.067336339
200016000,0.067280389,0.067280389
200102400,0.067075385,0.067075385
200188800,0.066449189,0.066449189
200275200,0.064782462,0.064782462
200361600,0.060799427,0.060799427
200448000,0.052070944,0.052070944
200534400,0.034256952,0.034256952
200620800,0,0
200707200,0.067350109,0.067350109
200793600,0.067350109,0.067350109
200880000,0.067350105,0.067350105
200966400,0.067349964,0.067349964
201052800,0.067348235,0.067348235
201139200,0.067336524,0.067336524
201225600,0.067281616,0.067281616
201312000,0.067081348,0.067081348
201398400,0.066472449,0.066472449
201484800,0.064859305,0.064859305
201571200,0.061022389,0.061022389
201657600,0.052653826,0.052653826
201744000,0.03565569,0.03565569
201830400,0.003124544,0.003124544
201916800,0.067350109,0.067350109
202003200,0.067350109,0.067350109
202089600,0.067350105,0.067350105
202176000,0.067349971,0.067349971
202262400,0.067348361,0.067348361
202348800,0.067337495,0.067337495
202435200,0.067286802,0.067286802
202521600,0.067102846,0.067102846
202608000,0.066546438,0.066546438
202694400,0.065080114,0.065080114
202780800,0.061611093,0.061611093
202867200,0.054086152,0.054086152
202953600,0.038886363,0.038886363
203040000,0.009961318,0.009961318
203126400,0.067350109,0.067350109
203212800,0.067350109,0.067350109
203299200,0.067350105,0.067350105
203385600,0.067349989,0.067349989
203472000,0.067348589,0.067348589
203558400,0.067339194,0.067339194
203644800,0.067295645,0.067295645
203731200,0.067138636,0.067138636
203817600,0.066666878,0.066666878
203904000,0.065432129,0.065432129
203990400,0.062531511,0.062531511
204076800,0.056285133,0.056285133
204163200,0.043762239,0.043762239
204249600,0.02011516,0.02011516
204336000,0.067350109,0.067350109
204422400,0.067350109,0.067350109
204508800,0.067350107,0.067350107
204595200,0.067350014,0.067350014
204681600,0.067348902,0.067348902
204768000,0.067341526,0.067341526
204854400,0.067307639,0.067307639
204940800,0.067186649,0.067186649
205027200,0.066826811,0.066826811
205113600,0.065895005,0.065895005
205200000,0.063730443,0.063730443
205286400,0.059123668,0.059123668
205372800,0.05000149,0.05000149
205459200,0.032999176,0.032999176
205545600,0.067350109,0.067350109
205632000,0.067350109,0.067350109
205718400,0.067350107,0.067350107
205804800,0.067350043,0.067350043
205891200,0.067349287,0.067349287
205977600,0.067344353,0.067344353
206064000,0.067322085,0.067322085
206150400,0.067244109,0.067244109
206236800,0.067016989,0.067016989
206323200,0.066441985,0.066441985
206409600,0.065138591,0.065138591
206496000,0.062437693,0.062437693
206582400,0.05724349,0.05724349
206668800,0.047868672,0.047868672
206755200,0.067350109,0.067350109
206841600,0.067350109,0.067350109
206928000,0.067350109,0.067350109
207014400,0.067350076,0.067350076
207100800,0.06734972,0.06734972
207187200,0.067347512,0.067347512
207273600,0.067338152,0.067338152
207360000,0.067307697,0.067307697
207446400,0.067226422,0.067226422
207532800,0.067041455,0.067041455
207619200,0.066674566,0.066674566
207705600,0.066035653,0.066035653
207792000,0.065069652,0.065069652
207878400,0.063864193,0.063864193
207964800,0.067350109,0.067350109
208051200,0.067350109,0.067350109
208137600,0.067350109,0.067350109
208224000,0.067350115,0.067350115
208310400,0.067350234,0.067350234
208396800,0.067351485,0.067351485
208483200,0.067359387,0.067359387
208569600,0.067395757,0.067395757
208656000,0.067529583,0.067529583
208742400,0.067946437,0.067946437
208828800,0.06908792,0.06908792
208915200,0.071908675,0.071908675
209001600,0.078319189,0.078319189
209088000,0.091908216,0.091908216
209174400,0.067350109,0.067350109
209260800,0.067350109,0.067350109
209347200,0.067350111,0.067350111
209433600,0.067350182,0.067350182
209520000,0.067351106,0.067351106
209606400,0.0673578,0.0673578
209692800,0.067391227,0.067391227
209779200,0.067520707,0.067520707
209865600,0.067937649,0.067937649
209952000,0.069104625,0.069104625
210038400,0.072030447,0.072030447
210124800,0.078743314,0.078743314
210211200,0.093060153,0.093060153
210297600,0.121781732,0.121781732
210384000,0.067350109,0.067350109
210470400,0.067350109,0.067350109
210556800,0.067350113,0.067350113
210643200,0.067350244,0.067350244
210729600,0.067351918,0.067351918
210816000,0.067363668,0.067363668
210902400,0.067420691,0.067420691
210988800,0.067635797,0.067635797
211075200,0.068311756,0.068311756
211161600,0.070161401,0.070161401
211248000,0.074702454,0.074702454
211334400,0.084919426,0.084919426
211420800,0.106315078,0.106315078
211507200,0.148509105,0.148509105
211593600,0.067350109,0.067350109
211680000,0.067350109,0.067350109
211766400,0.067350115,0.067350115
211852800,0.0673503,0.0673503
211939200,0.067352628,0.067352628
212025600,0.067368755,0.067368755
212112000,0.067446077,0.067446077
212198400,0.067734374,0.067734374
212284800,0.06863028,0.06863028
212371200,0.071055685,0.071055685
212457600,0.076949495,0.076949495
212544000,0.090080036,0.090080036
212630400,0.117317831,0.117317831
212716800,0.170545498,0.170545498
212803200,0.067350109,0.067350109
212889600,0.067350109,0.067350109
212976000,0.067350115,0.067350115
213062400,0.067350345,0.067350345
213148800,0.067353191,0.067353191
213235200,0.067372763,0.067372763
213321600,0.067465915,0.067465915
213408000,0.067810739,0.067810739
213494400,0.068874811,0.068874811
213580800,0.071735788,0.071735788
213667200,0.078641692,0.078641692
213753600,0.093926856,0.093926856
213840000,0.125432456,0.125432456
213926400,0.186617206,0.186617206
214012800,0.067350109,0.067350109
214099200,0.067350109,0.067350109
214185600,0.067350116,0.067350116
214272000,0.067350376,0.067350376
214358400,0.067353575,0.067353575
214444800,0.067375462,0.067375462
214531200,0.067479058,0.067479058
214617600,0.067860481,0.067860481
214704000,0.069031214,0.069031214
214790400,0.072162399,0.072162399
214876800,0.079681236,0.079681236
214963200,0.096237544,0.096237544
215049600,0.130189928,0.130189928
215136000,0.195795288,0.195795288
215222400,0.067350109,0.067350109
215308800,0.067350109,0.067350109
215395200,0.067350116,0.067350116
215481600,0.067350391,0.067350391
215568000,0.067353759,0.067353759
215654400,0.067376696,0.067376696
215740800,0.067484748,0.067484748
215827200,0.067880724,0.067880724
215913600,0.069090449,0.069090449
216000000,0.072310859,0.072310859
216086400,0.080008043,0.080008043
216172800,0.096878541,0.096878541
216259200,0.131315263,0.131315263
216345600,0.197549255,0.197549255
216432000,0.067350109,0.067350109
216518400,0.067350109,0.067350109
216604800,0.067350116,0.067350116
216691200,0.067350391,0.067350391
216777600,0.067353732,0.067353732
216864000,0.067376392,0.067376392
216950400,0.067482658,0.067482658
217036800,0.067870297,0.067870297
217123200,0.069049092,0.069049092
217209600,0.07217259,0.07217259
217296000,0.079603223,0.079603223
217382400,0.095812799,0.095812799
217468800,0.12874342,0.12874342
217555200,0.191777723,0.191777723
217641600,0.067350109,0.067350109
217728000,0.067350109,0.067350109
217814400,0.067350116,0.067350116
217900800,0.067350374,0.067350374
217987200,0.067353496,0.067353496
218073600,0.067374569,0.067374569
218160000,0.067472906,0.067472906
218246400,0.067829803,0.067829803
218332800,0.068909534,0.068909534
218419200,0.07175558,0.07175558
218505600,0.078490173,0.078490173
218592000,0.093101914,0.093101914
218678400,0.122623049,0.122623049
