xml_file,log_file,start_time,end_time,duration_sec,exit_code,status
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.035_09.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.035_09.log,2026-06-05T20:28:10.094136,2026-06-05T20:30:18.609178,128.515042,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.035_10.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.035_10.log,2026-06-05T20:28:36.679140,2026-06-05T20:30:45.432019,128.752879,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.070_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.070_01.log,2026-06-05T20:28:54.099114,2026-06-05T20:31:15.904178,141.805064,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.070_02.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.070_02.log,2026-06-05T20:29:13.872667,2026-06-05T20:31:35.667898,141.795231,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.070_03.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.070_03.log,2026-06-05T20:29:17.045331,2026-06-05T20:31:39.449806,142.404475,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.070_04.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.070_04.log,2026-06-05T20:29:26.922788,2026-06-05T20:31:51.014816,144.092028,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.070_05.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.070_05.log,2026-06-05T20:30:18.613267,2026-06-05T20:32:43.095039,144.481772,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.070_06.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.070_06.log,2026-06-05T20:30:45.434937,2026-06-05T20:33:09.952349,144.517412,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.070_07.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.070_07.log,2026-06-05T20:31:15.909177,2026-06-05T20:33:39.431242,143.522065,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.070_08.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.070_08.log,2026-06-05T20:31:35.671942,2026-06-05T20:33:56.889536,141.217594,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.070_09.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.070_09.log,2026-06-05T20:31:39.461336,2026-06-05T20:34:02.266535,142.805199,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.070_10.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.070_10.log,2026-06-05T20:31:51.019191,2026-06-05T20:34:11.703595,140.684404,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.105_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.105_01.log,2026-06-05T20:32:43.099398,2026-06-05T20:39:29.941830,406.842432,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.105_02.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.105_02.log,2026-06-05T20:33:09.955789,2026-06-05T20:39:54.553371,404.597582,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.105_03.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.105_03.log,2026-06-05T20:33:39.434242,2026-06-05T20:40:32.428773,412.994531,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.105_04.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.105_04.log,2026-06-05T20:33:56.893540,2026-06-05T20:40:43.946554,407.053014,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.105_05.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.105_05.log,2026-06-05T20:34:02.270961,2026-06-05T20:40:54.193651,411.92269,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.105_06.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.105_06.log,2026-06-05T20:34:11.707607,2026-06-05T20:40:58.173017,406.46541,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.140_01.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.140_01.log,2026-06-05T20:40:54.199060,2026-06-05T20:46:08.431295,314.232235,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.140_02.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.140_02.log,2026-06-05T20:40:58.177732,2026-06-05T20:46:10.719495,312.541763,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.105_07.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.105_07.log,2026-06-05T20:39:29.946620,2026-06-05T20:46:21.641114,411.694494,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.105_08.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.105_08.log,2026-06-05T20:39:54.559614,2026-06-05T20:46:45.513881,410.954267,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.105_09.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.105_09.log,2026-06-05T20:40:32.431857,2026-06-05T20:47:07.879562,395.447705,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.105_10.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.105_10.log,2026-06-05T20:40:43.952085,2026-06-05T20:47:30.220107,406.268022,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.140_03.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.140_03.log,2026-06-05T20:46:08.435293,2026-06-05T20:51:23.163142,314.727849,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.140_04.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.140_04.log,2026-06-05T20:46:10.723762,2026-06-05T20:51:27.199394,316.475632,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.140_05.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.140_05.log,2026-06-05T20:46:21.645937,2026-06-05T20:51:38.243801,316.597864,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_105_V1_pft1.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_105_V1_pft1.log,2026-06-05T20:51:38.246896,2026-06-05T20:51:42.713008,4.466112,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_105_V1_pft2.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_105_V1_pft2.log,2026-06-05T20:51:42.716017,2026-06-05T20:51:46.931206,4.215189,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_105_V1_pft3.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_105_V1_pft3.log,2026-06-05T20:51:46.934221,2026-06-05T20:51:51.128273,4.194052,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_105_V1_pft4.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_105_V1_pft4.log,2026-06-05T20:51:51.132271,2026-06-05T20:51:55.381128,4.248857,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.140_06.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.140_06.log,2026-06-05T20:46:45.516880,2026-06-05T20:51:59.046721,313.529841,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_105_V2_pft1.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_105_V2_pft1.log,2026-06-05T20:51:55.385126,2026-06-05T20:52:00.280321,4.895195,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_105_V2_pft2.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_105_V2_pft2.log,2026-06-05T20:51:59.051406,2026-06-05T20:52:03.728522,4.677116,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_105_V2_pft3.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_105_V2_pft3.log,2026-06-05T20:52:00.285840,2026-06-05T20:52:04.864737,4.578897,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_105_V2_pft4.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_105_V2_pft4.log,2026-06-05T20:52:03.732654,2026-06-05T20:52:08.499135,4.766481,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_35_V1_pft1.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_35_V1_pft1.log,2026-06-05T20:52:04.867850,2026-06-05T20:52:09.996252,5.128402,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_35_V1_pft2.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_35_V1_pft2.log,2026-06-05T20:52:08.503420,2026-06-05T20:52:13.710429,5.207009,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_35_V1_pft3.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_35_V1_pft3.log,2026-06-05T20:52:09.999248,2026-06-05T20:52:14.940522,4.941274,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_35_V1_pft4.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_35_V1_pft4.log,2026-06-05T20:52:13.713955,2026-06-05T20:52:18.728463,5.014508,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_35_V2_pft1.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_35_V2_pft1.log,2026-06-05T20:52:14.945993,2026-06-05T20:52:20.378300,5.432307,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_35_V2_pft2.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_35_V2_pft2.log,2026-06-05T20:52:18.732464,2026-06-05T20:52:24.165755,5.433291,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_35_V2_pft3.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_35_V2_pft3.log,2026-06-05T20:52:20.387387,2026-06-05T20:52:25.643088,5.255701,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_35_V2_pft4.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_35_V2_pft4.log,2026-06-05T20:52:24.169755,2026-06-05T20:52:29.190190,5.020435,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_70_V1_pft1.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_70_V1_pft1.log,2026-06-05T20:52:25.647102,2026-06-05T20:52:30.352837,4.705735,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.140_07.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.140_07.log,2026-06-05T20:47:07.883638,2026-06-05T20:52:33.551093,325.667455,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_70_V1_pft2.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_70_V1_pft2.log,2026-06-05T20:52:29.196186,2026-06-05T20:52:33.902671,4.706485,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_70_V1_pft3.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_70_V1_pft3.log,2026-06-05T20:52:30.358716,2026-06-05T20:52:34.999893,4.641177,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_70_V1_pft4.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_70_V1_pft4.log,2026-06-05T20:52:33.554095,2026-06-05T20:52:38.312973,4.758878,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_70_V2_pft1.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_70_V2_pft1.log,2026-06-05T20:52:33.906745,2026-06-05T20:52:38.480290,4.573545,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_70_V2_pft2.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_70_V2_pft2.log,2026-06-05T20:52:35.003533,2026-06-05T20:52:39.994403,4.99087,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_70_V2_pft4.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_70_V2_pft4.log,2026-06-05T20:52:38.484296,2026-06-05T20:52:43.368959,4.884663,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_dynamic_70_V2_pft3.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_dynamic_70_V2_pft3.log,2026-06-05T20:52:38.317442,2026-06-05T20:52:43.371888,5.054446,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.035_pft1.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.035_pft1.log,2026-06-05T20:52:39.997588,2026-06-05T20:52:45.121438,5.12385,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.035_pft3.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.035_pft3.log,2026-06-05T20:52:43.378736,2026-06-05T20:52:48.454235,5.075499,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.035_pft2.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.035_pft2.log,2026-06-05T20:52:43.374235,2026-06-05T20:52:48.473067,5.098832,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.140_08.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.140_08.log,2026-06-05T20:47:30.224108,2026-06-05T20:52:48.535427,318.311319,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.035_pft4.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.035_pft4.log,2026-06-05T20:52:45.125832,2026-06-05T20:52:50.170144,5.044312,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.070_pft3.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.070_pft3.log,2026-06-05T20:52:48.539447,2026-06-05T20:52:53.267533,4.728086,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.070_pft2.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.070_pft2.log,2026-06-05T20:52:48.480513,2026-06-05T20:52:53.297060,4.816547,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.070_pft1.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.070_pft1.log,2026-06-05T20:52:48.457236,2026-06-05T20:52:53.335276,4.87804,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.070_pft4.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.070_pft4.log,2026-06-05T20:52:50.175198,2026-06-05T20:52:55.188618,5.01342,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.105_pft3.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.105_pft3.log,2026-06-05T20:52:53.340290,2026-06-05T20:52:58.150997,4.810707,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.105_pft2.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.105_pft2.log,2026-06-05T20:52:53.300059,2026-06-05T20:52:58.152539,4.85248,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.105_pft1.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.105_pft1.log,2026-06-05T20:52:53.270629,2026-06-05T20:52:58.173235,4.902606,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.105_pft4.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.105_pft4.log,2026-06-05T20:52:55.194931,2026-06-05T20:53:00.271840,5.076909,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.140_pft1.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.140_pft1.log,2026-06-05T20:52:58.155687,2026-06-05T20:53:02.390811,4.235124,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.140_pft3.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.140_pft3.log,2026-06-05T20:52:58.176343,2026-06-05T20:53:02.409852,4.233509,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.140_pft2.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.140_pft2.log,2026-06-05T20:52:58.156699,2026-06-05T20:53:02.409852,4.253153,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\oneplant_static_0.140_pft4.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\oneplant_static_0.140_pft4.log,2026-06-05T20:53:00.274939,2026-06-05T20:53:04.417262,4.142323,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.140_09.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.140_09.log,2026-06-05T20:51:23.167222,2026-06-05T20:54:58.199966,215.032744,0,OK
C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_model_input\xml_control_files\monoculture_static_pft4_0.140_10.xml,C:\Users\Jonas\Documents\MASCOT\SourceCode\data_and_results\data_raw\logs\monoculture_static_pft4_0.140_10.log,2026-06-05T20:51:27.203860,2026-06-05T20:55:00.198172,212.994312,0,OK
